Id,House name,House place,House price,House introduction,room_count,min_area,max_area,avg_area,property_type,price_flag
2143,华成国际发展大厦,上城,68418.0,建筑面积：1329-3059㎡,,1329.0,3059.0,2194.0,住宅,正常
2144,越秀星汇中心,临安,20119.0,建筑面积：131㎡,,,,,住宅,正常
2145,奥体朝龙汇,萧山,42667.0,建筑面积：149197㎡,,,,,住宅,正常
2146,领航城商铺,萧山,46000.0,建筑面积：185619㎡,,,,,住宅,正常
2147,杭房揽翠,西湖,57296.0,建筑面积：31346㎡,,,,,住宅,正常
2148,金地滨与城商铺,萧山,24000.0,建筑面积：115200㎡,,,,,住宅,正常
2149,琴湖碧园商铺,余杭,36286.0,建筑面积：73000㎡,,,,,住宅,正常
2150,欧美中心,西湖,62920.0,建筑面积：400000㎡,,,,,住宅,正常
2151,丽晶湾,拱墅,48632.0,建筑面积：90000㎡,,,,,住宅,正常
2152,万广汇商务中心商铺,拱墅,50677.0,建筑面积：376000㎡,,,,,住宅,正常
2153,滨江时代,滨江,53046.0,建筑面积：93779㎡,,,,,住宅,正常
2154,西房拱宸外滩商铺,临平,33327.0,未知,,,,,住宅,正常
2155,天阅云合源商铺,拱墅,50375.0,建筑面积：140000㎡,,,,,住宅,正常
2156,绿城富春玫瑰园,富阳,1225.0,别墅/建筑面积：230-270㎡,别墅,230.0,270.0,250.0,别墅,正常
2157,阳光城西郊半岛,富阳,30297.0,3室/别墅/建筑面积：97-156㎡,3,97.0,156.0,126.5,别墅,正常
2158,中粮杭州大悦城揽悦公寓,拱墅,44000.0,商业/建筑面积：57.82-57.82㎡,商业,57.82,57.82,57.82,商业,正常
2159,绿城运河宸园,拱墅,51787.0,3室/4室/建筑面积：89-189㎡,3,89.0,189.0,139.0,住宅,正常
2160,东原印未来,余杭,35000.0,3室/4室/建筑面积：95-140㎡,3,95.0,140.0,117.5,住宅,正常
2161,金地艺境,临平,26856.0,3室/4室/建筑面积：85-120㎡,3,85.0,120.0,102.5,住宅,正常
2162,嘉和银领时代,临平,27493.0,别墅/建筑面积：350㎡,别墅,,,,别墅,正常
2163,中南白马湖壹号,滨江,35737.0,2室/3室/4室/建筑面积：68-121㎡,2,68.0,121.0,94.5,住宅,正常
2164,德信阳光城云溪洋房,杭州周边,17145.0,3室/4室/建筑面积：95-138㎡,3,95.0,138.0,116.5,住宅,正常
2165,地铁绿城杨柳郡,上城,50082.0,1室/2室/3室/4室/建筑面积：42-148㎡,1,42.0,148.0,95.0,住宅,正常
2166,宋都新宸悦府,钱塘,,3室/4室/5室/建筑面积：89-137㎡,3,89.0,137.0,113.0,住宅,正常
2167,滨江东方海岸,萧山,24377.0,别墅/建筑面积：366-389㎡,别墅,366.0,389.0,377.5,别墅,正常
2168,金隅学府,上城,72585.0,3室/4室/建筑面积：88-173㎡,3,88.0,173.0,130.5,住宅,正常
2169,新湖武林国际公寓,拱墅,58424.0,2室/3室/4室/建筑面积：87-298㎡,2,87.0,298.0,192.5,住宅,正常
2170,金地天逸,萧山,50389.0,4室/6室/建筑面积：186-230㎡,4,186.0,230.0,208.0,住宅,正常
2171,朗诗美丽洲,余杭,40104.0,别墅/建筑面积：100-360㎡,别墅,100.0,360.0,230.0,别墅,正常
2172,欣盛东方福邸,西湖,52354.0,1室/2室/3室/4室/5室/建筑面积：63-318㎡,1,63.0,318.0,190.5,住宅,正常
2173,滨江金茂府,滨江,45000.0,4室/建筑面积：140㎡,4,,,,住宅,正常
2174,祥生云浦新语,西湖,29775.0,3室/4室/建筑面积：90-142㎡,3,90.0,142.0,116.0,住宅,正常
2175,绿城华景川桂语江南,杭州周边,12229.0,3室/4室/别墅/建筑面积：89-154㎡,3,89.0,154.0,121.5,别墅,正常
2176,和昌云栖玖著,富阳,24000.0,3室/别墅/建筑面积：89-126㎡,3,89.0,126.0,107.5,别墅,正常
2177,绿都南江壹号,萧山,27222.0,3室/4室/8室/建筑面积：89-480㎡,3,89.0,480.0,284.5,住宅,正常
2178,西溪君庐,余杭,51544.0,别墅/建筑面积：393㎡,别墅,,,,别墅,正常
2179,GDC金地德圣中心,萧山,48504.0,3室/4室/建筑面积：87-137㎡,3,87.0,137.0,112.0,住宅,正常
2180,锦绣钱塘,临安,20157.0,别墅/建筑面积：314-488㎡,别墅,314.0,488.0,401.0,别墅,正常
2181,景瑞御华府,临平,28500.0,3室/别墅/建筑面积：88-160㎡,3,88.0,160.0,124.0,别墅,正常
2182,华元西溪欢乐城,余杭,32750.0,商业/建筑面积：38.76-53.46㎡,商业,38.76,53.46,46.11,商业,正常
2183,协安紫郡,西湖,43247.0,3室/4室/建筑面积：87-180㎡,3,87.0,180.0,133.5,住宅,正常
2184,绿城九龙仓钱塘明月,萧山,33899.0,3室/4室/建筑面积：88-165㎡,3,88.0,165.0,126.5,住宅,正常
2185,城发云锦城,上城,30900.0,3室/4室/建筑面积：89-135㎡,3,89.0,135.0,112.0,住宅,正常
2186,天城府,上城,53602.0,2室/3室/4室/建筑面积：84-139㎡,2,84.0,139.0,111.5,住宅,正常
2187,奥克斯缔逸城,余杭,38441.0,商业/建筑面积：50-51㎡,商业,50.0,51.0,50.5,商业,正常
2188,世茂钱塘天誉,上城,50000.0,别墅/建筑面积：160-185㎡,别墅,160.0,185.0,172.5,别墅,正常
2189,君望观澜二期,富阳,30790.0,3室/4室/建筑面积：108-139㎡,3,108.0,139.0,123.5,住宅,正常
2190,武林壹号,拱墅,61605.0,5室/建筑面积：410-560㎡,5,410.0,560.0,485.0,住宅,正常
2191,白鹭郡西别墅,余杭,39334.0,别墅/建筑面积：370-600㎡,别墅,370.0,600.0,485.0,别墅,正常
2192,绿城十里风荷,余杭,42180.0,别墅/建筑面积：137-174㎡,别墅,137.0,174.0,155.5,别墅,正常
2193,绿城西子田园牧歌,拱墅,35536.0,2室/3室/4室/建筑面积：90-188㎡,2,90.0,188.0,139.0,住宅,正常
2194,武林外滩,拱墅,61910.0,6室/建筑面积：348㎡,6,,,,住宅,正常
2195,江东阳光名城,钱塘,18700.0,3室/建筑面积：89-137㎡,3,89.0,137.0,113.0,住宅,正常
2196,协安玖墅,西湖,43185.0,别墅/建筑面积：210-395㎡,别墅,210.0,395.0,302.5,别墅,正常
2197,融创大家侯潮府,上城,69874.0,3室/4室/建筑面积：116-175㎡,3,116.0,175.0,145.5,住宅,正常
2198,雍景湾,拱墅,49476.0,3室/4室/建筑面积：89-128㎡,3,89.0,128.0,108.5,住宅,正常
2199,九龙仓君玺,拱墅,54432.0,3室/4室/5室/建筑面积：86-385㎡,3,86.0,385.0,235.5,住宅,正常
2200,万科溪望,余杭,49287.0,3室/4室/别墅/建筑面积：90-185㎡,3,90.0,185.0,137.5,别墅,正常
2201,至高钱塘一品,钱塘,18700.0,2室/3室/4室/建筑面积：88-197㎡,2,88.0,197.0,142.5,住宅,正常
2202,顺发恒园,萧山,50334.0,2室/别墅/建筑面积：86-264㎡,2,86.0,264.0,175.0,别墅,正常
2203,琴湖碧园,余杭,22200.0,3室/建筑面积：87-130㎡,3,87.0,130.0,108.5,住宅,正常
2204,德信大家钱江府,上城,56944.0,3室/4室/建筑面积：89-128㎡,3,89.0,128.0,108.5,住宅,正常
2205,天阳凤起,上城,58162.0,3室/4室/建筑面积：89-133㎡,3,89.0,133.0,111.0,住宅,正常
2206,融信萧山公馆,萧山,38000.0,4室/建筑面积：141-181㎡,4,141.0,181.0,161.0,住宅,正常
2207,碧桂园西江月,拱墅,51992.0,3室/4室/建筑面积：89-139㎡,3,89.0,139.0,114.0,住宅,正常
2208,广宇锦绣桃源,拱墅,37814.0,2室/3室/建筑面积：74-87㎡,2,74.0,87.0,80.5,住宅,正常
2209,荀庄,余杭,38897.0,别墅/建筑面积：201-255㎡,别墅,201.0,255.0,228.0,别墅,正常
2210,中国铁建德信君宸,萧山,33899.0,3室/4室/建筑面积：80-110㎡,3,80.0,110.0,95.0,住宅,正常
2211,海威钱塘之星,滨江,36800.0,商业/建筑面积：43-65㎡,商业,43.0,65.0,54.0,商业,正常
2212,保利玫瑰湾,钱塘,34907.0,2室/3室/建筑面积：87-142㎡,2,87.0,142.0,114.5,住宅,正常
2213,赛丽绿城慧园,西湖,51774.0,3室/4室/建筑面积：148-190㎡,3,148.0,190.0,169.0,住宅,正常
2214,九龙湾,淳安县,13127.0,2室/4室/别墅/建筑面积：102-266.6㎡,2,102.0,266.6,184.3,别墅,正常
2215,翡翠城,余杭,54825.0,3室/别墅/建筑面积：89-330㎡,3,89.0,330.0,209.5,别墅,正常
2216,中天官河锦庭,滨江,53945.0,2室/3室/4室/别墅/建筑面积：73-297㎡,2,73.0,297.0,185.0,别墅,正常
2217,日信国际,上城,69789.0,商业/建筑面积：38-64㎡,商业,38.0,64.0,51.0,商业,正常
2218,万科北宸之光拱宸,余杭,49696.0,2室/3室/4室/建筑面积：68-136㎡,2,68.0,136.0,102.0,住宅,正常
2219,众安理想湾,临平,21400.0,2室/3室/别墅/建筑面积：80-231㎡,2,80.0,231.0,155.5,别墅,正常
2220,美好桂花溪园,余杭,34166.0,2室/3室/建筑面积：84.1-133.5㎡,2,84.1,133.5,108.8,住宅,正常
2221,保亿绿城奥邸国际,萧山,35000.0,4室/商业/建筑面积：186-222㎡,4,186.0,222.0,204.0,商业,正常
2222,金地格林格林,上城,30900.0,2室/3室/4室/建筑面积：70-116㎡,2,70.0,116.0,93.0,住宅,正常
2223,赞成檀府,临平,22600.0,3室/4室/建筑面积：89-135㎡,3,89.0,135.0,112.0,住宅,正常
2224,高润云杉郡,滨江,54227.0,商业/建筑面积：49-71㎡,商业,49.0,71.0,60.0,商业,正常
2225,方兴黄龙金茂悦,西湖,52569.0,3室/4室/建筑面积：90-128㎡,3,90.0,128.0,109.0,住宅,正常
2226,华瑞晴庐,萧山,46253.0,3室/4室/建筑面积：89-179㎡,3,89.0,179.0,134.0,住宅,正常
2227,广宇万科公园里,拱墅,36885.0,3室/4室/建筑面积：89-130㎡,3,89.0,130.0,109.5,住宅,正常
2228,富力十号,余杭,49221.0,3室/4室/建筑面积：89-191㎡,3,89.0,191.0,140.0,住宅,正常
2229,华元欢乐城,临平,25879.0,2室/3室/4室/商业/建筑面积：29-136㎡,2,29.0,136.0,82.5,商业,正常
2230,宝嘉誉峰,拱墅,50430.0,2室/3室/4室/建筑面积：74-137㎡,2,74.0,137.0,105.5,住宅,正常
2231,众安朝阳8号,萧山,36336.0,3室/4室/商业/建筑面积：57.72-126㎡,3,57.72,126.0,91.86,商业,正常
2232,春天华府,临安,21917.0,3室/4室/建筑面积：120-204㎡,3,120.0,204.0,162.0,住宅,正常
2233,星悦湾,钱塘,18742.0,2室/3室/建筑面积：86-113㎡,2,86.0,113.0,99.5,住宅,正常
2234,融创微风之城,富阳,31762.0,3室/4室/别墅/建筑面积：92-177㎡,3,92.0,177.0,134.5,别墅,正常
2235,绿城曼陀花园,临安,18355.0,别墅/建筑面积：205-282㎡,别墅,205.0,282.0,243.5,别墅,正常
2236,融创时代奥城,萧山,,3室/4室/建筑面积：107-145㎡,3,107.0,145.0,126.0,住宅,正常
2237,德意空港国际,萧山,22255.0,2室/3室/4室/建筑面积：89.12-170.71㎡,2,89.12,170.71,129.91500000000002,住宅,正常
2238,新城香悦公馆,萧山,41100.0,3室/4室/别墅/建筑面积：89-180㎡,3,89.0,180.0,134.5,别墅,正常
2239,和达御观邸,钱塘,32500.0,建筑面积：154054㎡,,,,,住宅,正常
2240,新城香悦半岛,萧山,38586.0,3室/4室/建筑面积：88-138㎡,3,88.0,138.0,113.0,住宅,正常
2241,合景天銮,拱墅,53025.0,3室/4室/别墅/建筑面积：121-169㎡,3,121.0,169.0,145.0,别墅,正常
2242,竹径云山,余杭,38196.0,3室/别墅/建筑面积：120-180㎡,3,120.0,180.0,150.0,别墅,正常
2243,恒祺克拉天玺,上城,36333.0,商业/建筑面积：34.4-72.44㎡,商业,34.4,72.44,53.42,商业,正常
2244,融创玖樟台,上城,,3室/4室/建筑面积：115-166㎡,3,115.0,166.0,140.5,住宅,正常
2245,天润商业中心,萧山,44609.0,商业/建筑面积：35-88㎡,商业,35.0,88.0,61.5,商业,正常
2246,旭辉滨江东方悦府,萧山,47622.0,3室/4室/建筑面积：89-125㎡,3,89.0,125.0,107.0,住宅,正常
2247,理想银泰城,临平,26034.0,商业/建筑面积：48-79㎡,商业,48.0,79.0,63.5,商业,正常
2248,融信公馆ARC,拱墅,50000.0,3室/4室/5室/建筑面积：116-262㎡,3,116.0,262.0,189.0,住宅,正常
2249,龙湖香醍溪岸,临平,24703.0,2室/3室/5室/别墅/建筑面积：86-345㎡,2,86.0,345.0,215.5,别墅,正常
2250,中国铁建国际花园,上城,45647.0,3室/建筑面积：89-115㎡,3,89.0,115.0,102.0,住宅,正常
2251,杭钢?尚堂府,拱墅,49575.0,建筑面积：157545㎡,,,,,住宅,正常
2252,龙湖天钜,萧山,35000.0,3室/4室/建筑面积：89-155㎡,3,89.0,155.0,122.0,住宅,正常
2253,浙港国际,西湖,25000.0,商业/建筑面积：55-74㎡,商业,55.0,74.0,64.5,商业,正常
2254,佳源名城,临平,23600.0,3室/4室/建筑面积：86-140㎡,3,86.0,140.0,113.0,住宅,正常
2255,万科中央公园,上城,54369.0,3室/4室/建筑面积：89-139㎡,3,89.0,139.0,114.0,住宅,正常
2256,龙湖天璞,萧山,35000.0,3室/4室/建筑面积：106-163㎡,3,106.0,163.0,134.5,住宅,正常
2257,保利罗兰香谷,上城,30900.0,3室/4室/建筑面积：85-137㎡,3,85.0,137.0,111.0,住宅,正常
2258,广宇鼎悦府,临平,25754.0,4室/建筑面积：130-170㎡,4,130.0,170.0,150.0,住宅,正常
2259,远洋香奈,上城,30900.0,3室/建筑面积：90-90㎡,3,90.0,90.0,90.0,住宅,正常
2260,蓝钻天成住宅,拱墅,44000.0,商业/建筑面积：43-60㎡,商业,43.0,60.0,51.5,商业,正常
2261,万泰城章,临平,21400.0,3室/4室/5室/建筑面积：83-156㎡,3,83.0,156.0,119.5,住宅,正常
2262,国颂府,萧山,35000.0,3室/4室/建筑面积：96-137㎡,3,96.0,137.0,116.5,住宅,正常
2263,锦尚唐宁郡,临安,17929.0,2室/3室/建筑面积：94-139㎡,2,94.0,139.0,116.5,住宅,正常
2264,北辰奥园,萧山,27222.0,2室/3室/4室/5室/建筑面积：80-165㎡,2,80.0,165.0,122.5,住宅,正常
2265,阳光城普升,上城,46418.0,3室/4室/建筑面积：75-118㎡,3,75.0,118.0,96.5,住宅,正常
2266,新天地中心·天纵,下城,46721.0,商业/建筑面积：48.29-79.51㎡,商业,48.29,79.51,63.900000000000006,商业,正常
2267,顺发康庄,萧山,33899.0,3室/5室/别墅/建筑面积：75-333㎡,3,75.0,333.0,204.0,别墅,正常
2268,华元天鹅堡,余杭,32800.0,商业/建筑面积：58-128㎡,商业,58.0,128.0,93.0,商业,正常
2269,新天地金色时光,上城,35000.0,2室/3室/4室/建筑面积：68-130㎡,2,68.0,130.0,99.0,住宅,正常
2270,旭辉和昌都会山,萧山,42667.0,商业/建筑面积：30-55㎡,商业,30.0,55.0,42.5,商业,正常
2271,融创金成未来海,余杭,45071.0,4室/建筑面积：128-138㎡,4,128.0,138.0,133.0,住宅,正常
2272,泰地北上,下城,39436.0,商业/建筑面积：34-90㎡,商业,34.0,90.0,62.0,商业,正常
2273,理想康城国际,临平,26717.0,3室/4室/5室/建筑面积：129-187㎡,3,129.0,187.0,158.0,住宅,正常
2274,海上明月澜庭,萧山,50384.0,3室/4室/建筑面积：82-130㎡,3,82.0,130.0,106.0,住宅,正常
2275,滨江德信东方星城,上城,52940.0,3室/4室/建筑面积：121-139㎡,3,121.0,139.0,130.0,住宅,正常
2276,绿城运河郡,拱墅,50055.0,商业/建筑面积：47-57㎡,商业,47.0,57.0,52.0,商业,正常
2277,绿城雲杉郡,临安,22804.0,1室/2室/3室/建筑面积：55-126㎡,1,55.0,126.0,90.5,住宅,正常
2278,富力天贸广场,余杭,48249.0,商业/建筑面积：40-101㎡,商业,40.0,101.0,70.5,商业,正常
2279,欣北钱江国际广场,临平,23792.0,1室/商业/建筑面积：36.67-77.02㎡,1,36.67,77.02,56.845,商业,正常
2280,杭钢万科旭润和府,临平,23600.0,3室/4室/建筑面积：89-125㎡,3,89.0,125.0,107.0,住宅,正常
2281,万科星空,余杭,48249.0,3室/4室/建筑面积：89-138㎡,3,89.0,138.0,113.5,住宅,正常
2282,香山四季公馆,萧山,34650.0,商业/建筑面积：70-80㎡,商业,70.0,80.0,75.0,商业,正常
2283,绿城雄凯国际公寓,萧山,37000.0,商业/建筑面积：40-58㎡,商业,40.0,58.0,49.0,商业,正常
2284,华策中心,西湖,30933.0,商业/建筑面积：51-81㎡,商业,51.0,81.0,66.0,商业,正常
2285,泰美国际大厦,钱塘,23000.0,商业/建筑面积：35-47㎡,商业,35.0,47.0,41.0,商业,正常
2286,中海钱江湾,上城,56879.0,3室/建筑面积：138㎡,3,,,,住宅,正常
2287,碧桂园东旭府,萧山,25356.0,3室/建筑面积：89-89㎡,3,89.0,89.0,89.0,住宅,正常
2288,龙湖西溪天街,西湖,40000.0,商业/建筑面积：38-68㎡,商业,38.0,68.0,53.0,商业,正常
2289,融创溪涧堂,余杭,52479.0,3室/别墅/建筑面积：89-171㎡,3,89.0,171.0,130.0,别墅,正常
2290,高运莱茵传奇,萧山,51162.0,3室/建筑面积：84-89㎡,3,84.0,89.0,86.5,住宅,正常
2291,绿城青山湖红枫园,杭州周边,20239.0,别墅/建筑面积：440-496㎡,别墅,440.0,496.0,468.0,别墅,正常
2292,G合里,萧山,45683.0,商业/建筑面积：55-400㎡,商业,55.0,400.0,227.5,商业,正常
2293,富邦星座,临平,26612.0,商业/建筑面积：60-70㎡,商业,60.0,70.0,65.0,商业,正常
2294,顺发堤香,萧山,49459.0,2室/3室/4室/建筑面积：89-172㎡,2,89.0,172.0,130.5,住宅,正常
2295,中南漫悦湾,建德市,18574.0,3室/4室/别墅/建筑面积：90-150㎡,3,90.0,150.0,120.0,别墅,正常
2296,红景凯丽晶座,萧山,42667.0,2室/商业/建筑面积：56-90㎡,2,56.0,90.0,73.0,商业,正常
2297,钱江御府,上城,71200.0,3室/4室/建筑面积：89-170㎡,3,89.0,170.0,129.5,住宅,正常
2298,同方春江燕语,桐庐县,19076.0,商业/别墅/建筑面积：48-295㎡,别墅,48.0,295.0,171.5,别墅,正常
2299,桐庐碧桂园,桐庐县,17720.0,别墅/建筑面积：241-256㎡,别墅,241.0,256.0,248.5,别墅,正常
2300,康美家园,淳安县,13127.0,1室/2室/商业/建筑面积：46-92㎡,1,46.0,92.0,69.0,商业,正常
2301,新弘斯维登森林度假村,余杭,24360.0,2室/别墅/建筑面积：89-502㎡,2,89.0,502.0,295.5,别墅,正常
2302,贝利云栖中心,西湖,28000.0,商业/建筑面积：44-60㎡,商业,44.0,60.0,52.0,商业,正常
2303,华夏四季,余杭,45606.0,3室/4室/建筑面积：89-169㎡,3,89.0,169.0,129.0,住宅,正常
2304,瑞城温莎郡,余杭,43242.0,2室/4室/建筑面积：86-138㎡,2,86.0,138.0,112.0,住宅,正常
2305,融创金成溪山院墅,余杭,44835.0,别墅/建筑面积：375-384㎡,别墅,375.0,384.0,379.5,别墅,正常
2306,尚美名府,萧山,41080.0,3室/5室/建筑面积：150-290㎡,3,150.0,290.0,220.0,住宅,正常
2307,中栋国际,萧山,51392.0,商业/建筑面积：50-78㎡,商业,50.0,78.0,64.0,商业,正常
2308,首开望宸樾庐,拱墅,33854.0,3室/4室/建筑面积：87-137㎡,3,87.0,137.0,112.0,住宅,正常
2309,众安白马御府,萧山,43751.0,3室/4室/5室/6室/建筑面积：90-149㎡,3,90.0,149.0,119.5,住宅,正常
2310,运河玲珑香榭南苑,临平,21400.0,2室/3室/建筑面积：88-143㎡,2,88.0,143.0,115.5,住宅,正常
2311,龙湖武林九里,上城,30900.0,3室/4室/建筑面积：84-135㎡,3,84.0,135.0,109.5,住宅,正常
2312,逸居城,余杭,32691.0,2室/3室/建筑面积：87-142㎡,2,87.0,142.0,114.5,住宅,正常
2313,公园1872,上城,50767.0,3室/4室/建筑面积：114-162㎡,3,114.0,162.0,138.0,住宅,正常
2314,万星江南美寓,桐庐县,19667.0,商业/建筑面积：34-58㎡,商业,34.0,58.0,46.0,商业,正常
2315,经建绅世郡,临平,21400.0,1室/2室/3室/4室/建筑面积：60.33-161.11㎡,1,60.33,161.11,110.72,住宅,正常
2316,丰隆·百翘香江,钱塘,25770.0,2室/3室/建筑面积：89-138㎡,2,89.0,138.0,113.5,住宅,正常
2317,绿城华景川百合花园,杭州周边,17193.0,3室/4室/建筑面积：89-119㎡,3,89.0,119.0,104.0,住宅,正常
2318,众安朝阳银座,萧山,34388.0,商业/建筑面积：36.98-86.85㎡,商业,36.98,86.85,61.91499999999999,商业,正常
2319,美莱国际中心,临平,26080.0,商业/建筑面积：45-48㎡,商业,45.0,48.0,46.5,商业,正常
2320,中铁九逸,临平,21400.0,3室/建筑面积：88-129㎡,3,88.0,129.0,108.5,住宅,正常
2321,阳光城檀悦,萧山,34000.0,3室/建筑面积：126㎡,3,,,,住宅,正常
2322,平瑞瑞和园,余杭,25713.0,2室/3室/4室/建筑面积：81.06-150.58㎡,2,81.06,150.58,115.82000000000001,住宅,正常
2323,西溪壹树,余杭,32800.0,商业/建筑面积：28-55㎡,商业,28.0,55.0,41.5,商业,正常
2324,宏丰公寓,余杭,32800.0,商业/建筑面积：40-70㎡,商业,40.0,70.0,55.0,商业,正常
2325,富力新线公园,余杭,47786.0,3室/4室/建筑面积：89-130㎡,3,89.0,130.0,109.5,住宅,正常
2326,远洋万和四季,上城,53658.0,3室/4室/建筑面积：98-134㎡,3,98.0,134.0,116.0,住宅,正常
2327,融信澜天,余杭,38049.0,3室/4室/别墅/建筑面积：89-150㎡,3,89.0,150.0,119.5,别墅,正常
2328,三花国际,上城,36333.0,商业/建筑面积：46-52㎡,商业,46.0,52.0,49.0,商业,正常
2329,秋水览山,杭州周边,9351.0,1室/2室/建筑面积：42.93-118㎡,1,42.93,118.0,80.465,住宅,正常
2330,汉港武林汇,拱墅,29000.0,商业/建筑面积：45-75㎡,商业,45.0,75.0,60.0,商业,正常
2331,西溪乐天城,余杭,32800.0,商业/建筑面积：48㎡,商业,,,,商业,正常
2332,府尚别墅,萧山,34710.0,别墅/建筑面积：300㎡,别墅,,,,别墅,正常
2333,万科大家九都会,富阳,23975.0,3室/建筑面积：115㎡,3,,,,住宅,正常
2334,方邦望湖国际,淳安县,13127.0,3室/建筑面积：101㎡,3,,,,住宅,正常
